id	filename	md5	size	state
6703bbe1-fba1-4da2-ad08-bbf538714f5b	b5f5ec69-5dd5-4115-8e48-30562a01017a.wxs.aliquot_ensemble_masked.maf.gz	6f1d61f23efb986b67bfc67d4342d98c	26394	released
3e9d0b43-ad88-465d-ad06-8a186066de2a	7de08279-af31-402f-9cbc-f48344abd686.wxs.aliquot_ensemble_masked.maf.gz	263eac2c1778794677f0165106ec18b2	41376	released
e7c2effa-38b8-4a2c-b215-bf4367d784c5	3da5089c-e1b9-49a5-9283-7e632e4dc10d.wxs.aliquot_ensemble_masked.maf.gz	5f551c7f1329a5045d77b66d9a79d105	23500	released
837d4f5b-e126-4065-999a-a28e8e8ec8a6	59b83b0e-653f-4ccf-ac76-4510285000ce.wxs.aliquot_ensemble_masked.maf.gz	e92bab1743dcdaa00088c29e26d3558c	30755	released
fc090077-e29b-4489-a5fd-860f39e9a117	cb035ffa-3dbe-49bf-b14e-326ab3fa604e.wxs.aliquot_ensemble_masked.maf.gz	632094439be38c61df4d35235b480274	20807	released
13848e40-6cb3-4059-9ee5-a69e0244fdb9	d8518cc8-4bd4-4d61-ac7a-63adafe38a5c.wxs.aliquot_ensemble_masked.maf.gz	4dd112a2b25fab5f7b72304443251c78	44222	released
b8a5c309-ffee-49a6-ab8b-0310c5186dba	a887fcb4-6a10-453e-a6cc-32b52244300f.wxs.aliquot_ensemble_masked.maf.gz	f45359d6d74a1040873c302a78944b08	54191	released
00f76ccf-6daf-414f-83c5-501a44739a72	df8942cb-7b99-49ca-a4dc-f6cfe94d7936.wxs.aliquot_ensemble_masked.maf.gz	9af10dbdaf3ae8607e87de0ed5eef9e4	41434	released
da808501-0318-4ad9-b86a-40f76288c0ee	15688004-2394-4da5-a5b8-fe9036bae42d.wxs.aliquot_ensemble_masked.maf.gz	0d13632f2bfaf5d7191adf813d8093c5	41722	released
f0845a68-aafc-4c7b-b405-657e28eca202	1b063dd0-d6a8-4b11-bb26-62da38e4ce7c.wxs.aliquot_ensemble_masked.maf.gz	9df2f42df6a97ea0bd7cafcac1fa9b69	241423	released
