id	filename	md5	size	state
60a168ac-a1a9-4408-b3ef-4d8d8f0a0d4a	9a30e8b7-c976-4bd1-b342-9b76077f81fd.wgs.ASCAT.gene_level.copy_number_variation.tsv	917db52b334b8a2030a131fbe0083143	3442673	released
813c1c77-5032-4f91-92e1-7e840bd8f236	c4d72558-9c44-462c-8249-011bd2b0ea62.wgs.ASCAT.gene_level.copy_number_variation.tsv	39760a90307358f37bf93cae509823a8	3442781	released
40721c92-bdc1-4a2f-a355-1eb2a959fd2f	3d9edd15-4df8-44e5-bd21-bbbd9ee8c3de.wgs.ASCAT.gene_level.copy_number_variation.tsv	88ff148fa7cfbeb0f765f4457571c182	3441331	released
64edc526-7e04-47d6-a7f7-bc80ae4197f7	9c7d84a1-63f7-4cc5-8010-c4a852999319.wgs.ASCAT.gene_level.copy_number_variation.tsv	819923bb2676ebf47b2754d65f6a1096	3441316	released
1039e446-f062-4693-a3da-1c0094737a14	42aeb296-fcbe-48ff-ac6a-622319b71808.wgs.ASCAT.gene_level.copy_number_variation.tsv	7c5a44869aa6559fa42c1f953f6eaecd	3442758	released
5e2a9629-530a-4f10-a2fe-3abdc46a7a1e	f3ba80cb-9ed4-4f2a-91a6-b0d95e7cbb06.wgs.ASCAT.gene_level.copy_number_variation.tsv	1e2caa8af5799e3eadb04317542a7c82	3443017	released
6ff98833-f259-4362-ad90-f5721480a38a	269fb7bc-9335-49f4-b2c1-a8d7ced9d3bb.wgs.ASCAT.gene_level.copy_number_variation.tsv	79b7bbdd250a03f9a0b9cf7778c138ab	3442775	released
d5f0b966-aad9-48a6-be40-fb286e6a7dd2	85027d53-86a1-40aa-9b80-4f835c0fbc2c.wgs.ASCAT.gene_level.copy_number_variation.tsv	c0791dc6c79b43eeb18e87c2e9971576	3442769	released
f6417059-2420-4c75-a1b1-38f3d0302869	0a8e3a6f-3010-4f62-995f-308537e69fe1.wgs.ASCAT.gene_level.copy_number_variation.tsv	4a4a9da36fff9c8fd3e6e06c0848933d	3442796	released
8b34d78d-fe13-43ea-a534-1bb752cab9dd	bacbef85-36a4-4de0-b863-ed8bfbd44777.wgs.ASCAT.gene_level.copy_number_variation.tsv	ca1e07aae354de8b090f966d68a2bb6a	3442799	released
61f4a00d-6b2f-4352-850e-e6fa14a618be	f6900b48-b544-4898-be8b-a329c1e06f52.wgs.ASCAT.gene_level.copy_number_variation.tsv	b365db8e503e9dc862448f9b928e1d63	3442925	released
39f19fb5-175c-4f16-9117-491190265cf7	09b15de9-a267-4b42-9855-5de84ab5b717.wgs.ASCAT.gene_level.copy_number_variation.tsv	7962a9739c20b287c8c3180cfece4c05	3442784	released
fc9d6e8e-6d0a-4015-b5a0-263fd9763ba1	747115dc-9169-4303-b120-b39f5b7673d3.wgs.ASCAT.gene_level.copy_number_variation.tsv	d1bd3d8dc0b374f76213cf0c1c47f934	3442774	released
8ccbb06b-1885-41e0-9c91-2c24eb644367	0f7683ed-f9d7-4870-8639-374eb81b5f45.wgs.ASCAT.gene_level.copy_number_variation.tsv	809632e3c94e7c548edb488cdf896e82	3445321	released
6273302d-2991-4b62-8275-0014cd43c177	0beaae1b-02c7-4e26-9c11-c4a0106a534c.wgs.ASCAT.gene_level.copy_number_variation.tsv	c78fff0b02b70f7a2bd9f625d15c41d8	3442805	released
1e910179-e95d-4355-964a-478276d0e147	83a36b0b-5ab8-4b2e-9b1b-172fe7496c1d.wgs.ASCAT.gene_level.copy_number_variation.tsv	4415af7440217b2577a2fc5c13cf95e6	3441191	released
c828ab1c-d7ea-4f83-9ba1-8394c0422777	a383555b-7f23-48d3-be75-21a13f5872c8.wgs.ASCAT.gene_level.copy_number_variation.tsv	2378ce4d7a7705f1eefa322446eacb9b	3442792	released
8f13c4ab-8106-448f-8bbe-0b2ac01b7b12	f66f7245-ac63-4a43-9bf7-f7e34a897491.wgs.ASCAT.gene_level.copy_number_variation.tsv	21fa1a225e37cae43885afc4d5ddf1da	3442769	released
8afa8464-b53b-4c0f-a61a-17ab40ac7dc7	9570b1c7-84b2-4279-ba1a-7b89b6b91231.wgs.ASCAT.gene_level.copy_number_variation.tsv	8d89a656820066b41b82a55ba789f6d0	3442781	released
5842ff9b-99fc-4045-9106-62e9290183ee	d6dd26fc-503c-414c-942c-201d32daf0c7.wgs.ASCAT.gene_level.copy_number_variation.tsv	4e3d707c44aecbe65a9cdf0d5c4aee91	3445118	released
8148f6c9-0b4e-4096-98d9-22fe7f6fa99e	53b5ef78-ac99-4661-b1b1-c912e0953fab.wgs.ASCAT.gene_level.copy_number_variation.tsv	c83c2404e9f1901b1c3a3f3e1dfc3060	3441537	released
8d3df3f5-caff-4f29-b353-106deb81cd57	27af2529-8b4f-4f7a-8607-722540634293.wgs.ASCAT.gene_level.copy_number_variation.tsv	41a41c97b7890a585ddfefae5febec0a	3445351	released
3d9c23af-5851-476e-9d75-6a298f6e3e68	0b2e4343-8237-4c03-8aa6-268f1907f2c9.wgs.ASCAT.gene_level.copy_number_variation.tsv	4881447ea00dcf7405c74011ec61207a	3441254	released
55233388-d0af-4179-a0d7-a71bc705c190	acb7614d-1311-49f9-b867-c09e5b0535a3.wgs.ASCAT.gene_level.copy_number_variation.tsv	846da05d0e31a051a34bfbf0fa143df1	3445412	released
6281bf8a-93b2-4dce-8bae-d4671eb81104	3e894a37-c15a-4b36-b196-90fd7e34970c.wgs.ASCAT.gene_level.copy_number_variation.tsv	711565111144191c1a890ab62be98f01	3441645	released
d1b5cbf6-d94b-4718-a121-19ac1d3442b8	70d685da-0637-4d4a-89e6-c490e928abd6.wgs.ASCAT.gene_level.copy_number_variation.tsv	0281af4c0f334b778af1050f54a14c34	3441709	released
780d00d7-8e52-4a88-8422-f947c2189179	c33a447d-d6fe-44c0-9394-ca8c94cfdb80.wgs.ASCAT.gene_level.copy_number_variation.tsv	4303c0c4d967d3346d0c29b9ad26744e	3448865	released
69464156-d2aa-478f-b216-292b9d4f9bb2	9e920856-d2b0-44c6-b9df-3c49f6fc7bef.wgs.ASCAT.gene_level.copy_number_variation.tsv	872fa984e6cf96f0e8c5fc308cf41103	3442784	released
