id	filename	md5	size	state
cc707618-7fb0-4f22-8c0d-4687ed4d2c93	f620e9b7-22c1-44c3-adbf-5f19d5533c50.wgs.ASCAT.gene_level.copy_number_variation.tsv	a219d1b743a544de603b33e062348065	3443053	released
3e9ef4c8-67e7-4d67-a65b-cae63c4b1221	4d91a2de-4acb-4bdd-be1f-1bcfc8bf1a44.wgs.ASCAT.gene_level.copy_number_variation.tsv	5beff9ad164091cb126fe66c35315920	3442792	released
5f460393-1616-4b5a-8f4a-f500777ce7d0	e631d7f1-5f9c-482f-8cd5-8f619e542607.wxs.aliquot_ensemble_masked.maf.gz	a58ea1226601dd3fff06ebb4659702e6	968953	released
a4a6823a-fe7c-4af1-a331-3234f3a2ba15	a06a190c-53ca-4c60-afd7-af28e835f17d.wgs.ASCAT.copy_number_variation.seg.txt	b5ac456ccc6bdad0214c9118375a4aea	17254	released
e19981c7-a4d4-46f6-95b5-519260fbdfd5	1765624c-78a1-4b40-aa7e-d0b238422588.wxs.aliquot_ensemble_masked.maf.gz	26509fb83976a1fbaa6d639b88b563b8	964961	released
ba9b84ec-eb21-4503-a9d7-f3e3f5444045	9d74e2e4-fddc-465e-b210-3f4348f8f580.wgs.ASCAT.copy_number_variation.seg.txt	cce6b8358ffcfb805c8e6f8e4dc6e569	8565	released
9a740a2b-1199-457b-8d31-9a5e1ec76209	3472a5d3-05ef-4b7b-a904-3476bd905aef.rna_seq.augmented_star_gene_counts.tsv	756790a110e9443af11ad001538ab73e	4208419	released
0fe654b9-060e-4a21-8252-edafa1fcca42	3454260a-440a-442d-bcb9-7e1719e0099f.wgs.ASCAT.copy_number_variation.seg.txt	697baa61025dd13e0458797d37616567	11576	released
52f9c260-fa60-4972-9c86-0b8991ee4232	59fb4a11-13fe-4ddf-b9e9-be6aeaf7d94e.wgs.ASCAT.gene_level.copy_number_variation.tsv	bec6313bca87423b1ed48841c0d07fb0	3441314	released
45c033f0-4af8-4651-bb7e-0f3a59e3dbbe	98662470-bd24-489e-bb36-4bbffc7b6f87.wgs.ASCAT.gene_level.copy_number_variation.tsv	b0742e60391ae8de974de4997854da15	3441264	released
f442dc6b-9643-49cf-8985-4b3b032ab2e8	24e851c6-02c3-44db-a2c8-421117cb0e73.wgs.ASCAT.copy_number_variation.seg.txt	c9147ea3c7f94c15f3d387a1276225ea	13379	released
5f062aad-81cf-4315-a63c-f6f1c985166b	229a0a22-895b-4a65-bd13-3532c7874519.wxs.aliquot_ensemble_masked.maf.gz	5db93afbe8857e16306fa889efd3411e	40435	released
91c6a2ff-acd8-4825-824e-783292020630	b437b05c-dd0d-4bf0-8a0c-d3f5b08fdf88.rna_seq.augmented_star_gene_counts.tsv	94176345c41d0c5c0163f00434629715	4231769	released
70560665-cf6c-4bdf-9500-bb2d1b916f0f	bc33d021-14d5-4445-ac39-63c2bf0c599b.wgs.ASCAT.copy_number_variation.seg.txt	c8cd3c9d18a14b136c0aa10f2b95dd10	12511	released
97a06a4c-827d-465a-a612-58e479b090d3	96d33b89-92f9-47dd-b70f-6c576d3309dd.rna_seq.augmented_star_gene_counts.tsv	2ea301abff65d5eb8bbb5b23b017c0c4	4242976	released
0492dffb-e184-4e9b-8d07-693cceac8a49	90e4c6c5-b9b4-431a-bfa2-06cee7381544.wgs.ASCAT.gene_level.copy_number_variation.tsv	a5062e987d40392550eb794bda28d5b2	3444629	released
9d8a5776-a78a-422a-a7c6-0cf506c90f1e	e0964c18-ebc6-4012-899c-96db12c4b103.wxs.aliquot_ensemble_masked.maf.gz	0aa57c401a46e4eef1204c3ace12f874	39636	released
39fdd44a-69d6-478d-b460-b2603caf5cec	f8bb62b0-348f-4649-823c-e9cd9a06fcf6.wgs.ASCAT.gene_level.copy_number_variation.tsv	dcf430d7a0b65c6008f6b07bdcd25ab0	3442664	released
0bf2e506-d317-40d9-815e-c84213362034	bf8c6a4f-f0a6-4dc5-9933-bd9f47f83a6d.wgs.ASCAT.copy_number_variation.seg.txt	df904119f927bae1d5b47243895df9fe	7256	released
f04e1bce-1dad-4a63-b36b-5accf5f07237	df039763-16f7-4a79-8b8e-b82aa6ab86e5.wxs.aliquot_ensemble_masked.maf.gz	226f376392442f56948876ccad7bdfe4	188081	released
3f95c18f-ff05-4a6e-aefd-4466793ebdcd	f96df2de-caa6-42fc-9af9-6134e2447fb5.wxs.aliquot_ensemble_masked.maf.gz	1c50d1494afb2f891c3dfa0e4b9ecc9d	146467	released
9ed22673-5c2e-4b36-8f58-b38c571e1447	3fc3a876-13ef-446b-8a59-f737abea900c.wgs.ASCAT.gene_level.copy_number_variation.tsv	1cb598567e9d5f01b51ebde34472f669	3441257	released
ecadaba8-689e-46e3-864c-98cdc956cb59	ff6d1647-13a6-4304-8469-738dcb62833f.wgs.ASCAT.copy_number_variation.seg.txt	02423b91eeaa2e0b100aae2b6d2df901	5183	released
165dc9de-cc01-4ab4-8bbb-1050ea5dabca	2ab3664c-1dd8-4eff-bc41-cf262bcb6fcf.rna_seq.augmented_star_gene_counts.tsv	55ad51871dde6ca6960e26d43ea786b2	4234416	released
1c009a68-b21b-43a7-95f1-3271ada2d5d9	52aa6268-8159-47c5-880a-41086c3db3e1.rna_seq.augmented_star_gene_counts.tsv	73e6f0e3441340b51469b08e0180c4fa	4240132	released
50b4e10e-51ef-4a9c-a4b6-076dba4fdd4f	ef9e3293-2c8b-4a4d-8f8a-5d6a9bc3c97a.wgs.ASCAT.gene_level.copy_number_variation.tsv	98ef7e84f1af1e1b21c2c700d59f8057	3441251	released
9e70e1cd-7554-400e-9196-da053741540d	7d801f86-b522-4aa9-aeef-a833c7022845.rna_seq.augmented_star_gene_counts.tsv	0bb9fe02b990ffc0ef5016bf3d672aec	4226943	released
a51534b3-f73e-42a9-ba51-abd8da376ec9	b9541073-eb66-4d5c-b472-79b52f123d06.wgs.ASCAT.copy_number_variation.seg.txt	01a33c5e3122dd843bf5d49a21bad0d5	10349	released
230ad63f-31ac-4b11-9bf1-c4c9c259b3dc	22478956-22ad-4fb2-8d3b-344ffaba2eb6.wgs.ASCAT.copy_number_variation.seg.txt	2cdf979c3a7d88611095c406e37aaa66	19034	released
