id	filename	md5	size	state
c2ca3123-f429-4de9-9769-f8b7ea045b70	79df119e-cd99-453c-b18b-81ca868d40c0.rna_seq.star_splice_junctions.tsv.gz	d1d76e90c2afba6065f56e3f0695688f	2953279	released
9ef1e7b6-d3d9-42ac-ab0c-0782eaa2fe41	79df119e-cd99-453c-b18b-81ca868d40c0.rna_seq.transcriptome.gdc_realn.bam	d1828d1392ed6a87d43c91b459f44152	9083312797	released
0adbee70-c4a6-4320-a57b-66f268735e9d	4c6337f3-fde0-412b-94ea-13ac93570346.wxs.aliquot_ensemble_raw.maf.gz	a55d3ce283567a6bc78c0599126e1135	4950	released
ea8871f9-928d-4504-84f6-b4e4f8d6cdef	ORGANOID-PANCREATIC.38c8fce9-c943-4811-986e-6e4a3d312341.arriba.rna_fusion.bedpe	7e30a7a12feed3240a95cad1f6ec3b0c	5435	released
46a1afb4-bee5-459f-8035-247cf23ae517	ORGANOID-PANCREATIC.de87dabe-1cd0-4fdc-a925-0d2fdd0d3ddd.wxs.tumor_only.gatk4_mutect2.raw_somatic_mutation.vcf.gz	78bc605cdf4f6acecba1df000c9fd2f2	50435	released
0a89cc58-f61e-483b-9e00-c0351ae6c261	c140a4be-dade-4ee0-8c79-312a47858d0f.wxs.GATK4_MuTect2.aliquot.maf.gz	23dd932168a166d95403593935ec1e86	172050	released
44e420f7-eb3f-4515-b2f4-50f96be47001	e41c5e4a-4c2e-4077-bdd9-0bf6bb38c0c3_wxs_gdc_realn.bam	eabcfcbf4151b1c6c0badb36a5755faa	11854427569	released
e47c9b45-d94f-4c56-8b34-19ca86c40708	79df119e-cd99-453c-b18b-81ca868d40c0.rna_seq.augmented_star_gene_counts.tsv	5a306847b5dbac7a5b7d442cf223a96d	4228352	released
156f5be0-e632-48ec-a241-8c82ba508c23	ORGANOID-PANCREATIC.31842032-e1a5-48ec-b058-d0cdf20f1189.star_fusion.rna_fusion.tsv	91344aa0ad7e708ffc88153890458116	10452	released
1fcd9dda-3b63-4e12-a58b-8a93f04ab19c	ORGANOID-PANCREATIC.38c8fce9-c943-4811-986e-6e4a3d312341.arriba.rna_fusion.tsv	079a77d5fea9df4329c4ac8d59b76a57	6269	released
f9554b27-8673-4a47-bb37-3696309694f3	ORGANOID-PANCREATIC.31842032-e1a5-48ec-b058-d0cdf20f1189.star_fusion.rna_fusion.bedpe	9671895efe179aaa3fbad31ebaf3fe14	2652	released
eab0c03d-5c7c-487e-8602-bb535b25e095	4c6337f3-fde0-412b-94ea-13ac93570346.wxs.aliquot_ensemble_masked.maf.gz	b3f4b0cfbdc2695d59fe85a1546b7cb9	3085	released
d5ad01ec-c413-4ab3-b390-4f83c7077434	ORGANOID_PANCREATIC.90f2d44d-be3f-4aef-93be-661877f5d613.wxs.GATK4_MuTect2.somatic_annotation.vcf.gz	e1228adbc20a62255ebaa650bfdf4567	252642	released
4ebabf8c-b6e4-4b7e-8f20-978c80fd09b7	79df119e-cd99-453c-b18b-81ca868d40c0.rna_seq.genomic.gdc_realn.bam	d4dae76432155de968547e11da2820a9	5073067749	released
3da23217-5126-4ef2-9779-5d2bb7167604	607e252c-188e-4b08-9f12-51aa9e791df0.rna_seq.star_splice_junctions.tsv.gz	63df67d33cfa475620c2f345558f5be3	2939613	released
1e9ed236-3e94-454a-a822-90f8e9017a05	ORGANOID-PANCREATIC.644bf455-327b-4cb2-bff0-cf5b79d8c99d.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
f2514dc0-473f-476a-a8df-1937ce9bfaae	607e252c-188e-4b08-9f12-51aa9e791df0.rna_seq.augmented_star_gene_counts.tsv	7489601e8a9ad62bbf56d37a47c4100a	4229305	released
a23bab92-78a6-459f-9ae9-d53f90d5099d	d297ed12-246b-4d5c-8e84-3cee2555a6a9_wxs_gdc_realn.bam	d41cae4070ab3da1a89e75be1a5d4cb6	6509163074	released
69e6a655-ef1b-4d67-8106-b51cda9d6a3f	ORGANOID-PANCREATIC.cb96e1bc-85b5-4796-949c-110b17c38f51.arriba.rna_fusion.tsv	92bb70120052b8517145ca59a287a012	1664	released
04333c8d-2d3f-4db0-a5d3-22496d411c02	ORGANOID-PANCREATIC.644bf455-327b-4cb2-bff0-cf5b79d8c99d.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
2d2c48f4-9b1f-4ab7-a2f7-1aa118da08ad	607e252c-188e-4b08-9f12-51aa9e791df0.rna_seq.chimeric.gdc_realn.bam	bd6e8c90fdfb69c417b8c846f689f1d8	119536331	released
cabb1ea8-613e-4309-b990-8d3cee6b9cd1	607e252c-188e-4b08-9f12-51aa9e791df0.rna_seq.genomic.gdc_realn.bam	e0fe44b9271f7bb71ca1c643677d27fb	5207024433	released
9a190598-7675-4e0b-b014-2c2723206f1d	aa9ad21b-8508-4a3b-91fb-977a45ffa730_wxs_gdc_realn.bam	8f47fd89fec003330e352b216eadb68c	9647980372	released
b452ed2d-cdfe-4af1-9db6-573605eae679	a08bfe47-e443-43aa-bd64-273c94bc1698.wxs.GATK4_MuTect2.aliquot.maf.gz	81367a8b417cb359d1dac06b4dc30596	199274	released
2b9053b2-ab08-415a-85ae-37941db79bf2	ORGANOID-PANCREATIC.7b12248d-a164-4e87-88a7-23fc1addc847.arriba.rna_fusion.bedpe	96a0f974e3cbee52178027218e8e7a5e	4241	released
a7d3bb94-b495-4088-9e73-773c1abb6a1b	36c17306-c661-433e-8791-1ec71feb7bd0.wxs.aliquot_ensemble_masked.maf.gz	aecf9b5f7024af7770552142df97db18	4284	released
21585b89-f18a-44e7-8d26-bc4afcbc3b8b	ORGANOID-PANCREATIC.7b12248d-a164-4e87-88a7-23fc1addc847.arriba.rna_fusion.tsv	5a9052e2ad487e4ea3415349ab27e8d5	5289	released
f2ea9d08-0ac5-4cbc-adac-afb3d11c1971	5597c2cb-b42b-4f09-ad1c-2756994b3c8f.rna_seq.genomic.gdc_realn.bam	5393502f097ca79f67bb15a3bd4e75a9	5730089277	released
aed924e1-e608-4376-a693-5f4faaed3dcf	5597c2cb-b42b-4f09-ad1c-2756994b3c8f.rna_seq.augmented_star_gene_counts.tsv	149218fdb816ae85927b796fbef8e2d2	4236787	released
1093c1fe-44ad-4b3a-8960-1ae7fc43520b	ORGANOID_PANCREATIC.c0bb7338-5e26-4770-b3dd-b8889dabaaea.wxs.GATK4_MuTect2.somatic_annotation.vcf.gz	52b0fc94b05bdeeeb84692a2697644a8	353383	released
1486294c-ebd1-431e-b51d-24061e7836ea	ORGANOID-PANCREATIC.6f2ba959-13f6-4f3e-b3b7-be3c0f663527.star_fusion.rna_fusion.tsv	cdfbebca03e418113d2cd9bb2e008be0	1410	released
4812e694-6e20-49ac-bf02-af72a1ace7c1	ORGANOID-PANCREATIC.6f2ba959-13f6-4f3e-b3b7-be3c0f663527.star_fusion.rna_fusion.bedpe	a853d8f3823b95f01ae65d75735af041	664	released
d91f220a-f1e5-4a35-a66a-370d8a04066f	ce51f739-82ed-4bbf-9365-628d6d793bfb.wxs.aliquot_ensemble_masked.maf.gz	10d95ca3aa65ed678acb03b272e4383a	8133	released
a29bbe70-ca5b-4bab-a8f8-40eb4d3cd092	e3fcb9aa-e800-429b-b316-fe5ed32417ee.rna_seq.genomic.gdc_realn.bam	82faa9c0fef68d3a58863c6047eb7792	6441297910	released
13bcaa2b-429d-4225-8c87-8e89d7312556	e3fcb9aa-e800-429b-b316-fe5ed32417ee.rna_seq.chimeric.gdc_realn.bam	4b6ee483ed19cac3f88729675719abec	180566165	released
0ef9da0b-1b99-40a7-a159-94d3c1cb4606	e3fcb9aa-e800-429b-b316-fe5ed32417ee.rna_seq.augmented_star_gene_counts.tsv	72c8ad1d5b56a2db378a3ec1e152f29f	4235614	released
4801e246-d8e3-4a12-b03e-7e5f749241a2	ORGANOID-PANCREATIC.44447838-6fe4-4aa6-95e1-f31c0e4c01d8.arriba.rna_fusion.tsv	61839597c3052f5cbb2c61176ff33c99	6891	released
8e0da9f6-ec69-47d2-bd8b-27ea1545e33f	ORGANOID-PANCREATIC.adb01e94-2f85-4da7-865f-e6f0b277aa45.wxs.tumor_only.gatk4_mutect2.raw_somatic_mutation.vcf.gz	01823480692fce4ef61b2829fc6aa2c3	58650	released
8af0e158-5f4b-4094-a522-28fe5f2e4a9b	ORGANOID-PANCREATIC.44447838-6fe4-4aa6-95e1-f31c0e4c01d8.arriba.rna_fusion.bedpe	b58ed493de1d1c9f73ee80e648bcf996	6436	released
5c6db0ec-df34-4a29-8243-1a68ca48d5c8	329aedcd-1494-4175-b9fa-78ef56f4af51.wxs.GATK4_MuTect2.aliquot.maf.gz	5d84bc82b495338ecfebcad863a44747	236347	released
de19254e-af4b-40dc-ada9-78bba5a2b309	e3fcb9aa-e800-429b-b316-fe5ed32417ee.rna_seq.star_splice_junctions.tsv.gz	61369620e23d94c284b350e629e31886	3162519	released
036ae082-455e-477b-ac46-63a4a84f1354	ce51f739-82ed-4bbf-9365-628d6d793bfb.wxs.aliquot_ensemble_raw.maf.gz	d7dd14ad07f4383d0f8ed833ae6720b4	8737	released
2b7a1cbd-a0c9-4437-b93a-38282600143f	ORGANOID-PANCREATIC.ba24b836-ef27-4be4-851f-4597cfa4e1d9.star_fusion.rna_fusion.bedpe	45aeceda7fdeca8e722459561dbcc593	659	released
4d89d940-847a-48fa-817f-529fa9b4d98b	796fe41f-a8a4-4279-90a2-19d127ed6c7f_wxs_gdc_realn.bam	e7fdd14981c851de6b26f2e0992e36b4	9858482944	released
b17e8512-c94f-4362-9614-96f6db684476	be8989cd-9b52-4f6c-b811-820fa37deecd.wxs.aliquot_ensemble_raw.maf.gz	1fb209b7d0ea68c4dc3ca321c8ac3146	12448	released
eb938284-2efd-457a-bed7-eb9756360bcb	be8989cd-9b52-4f6c-b811-820fa37deecd.wxs.aliquot_ensemble_masked.maf.gz	33b74f46554bd0cac659a8e76d7585c5	10480	released
faa96dc4-b32d-4c90-9892-e4e4db9733f0	9158797b-fe6d-41d5-9a21-7b1a194bafbd_wxs_gdc_realn.bam	c8c023d02f1974594ada2c44e54b1ee8	9421867658	released
edcc9a5a-9618-43e5-b24c-5919b5f56ac6	ORGANOID_PANCREATIC.7eef3350-f2f9-4499-83b5-dafa59c82f18.wxs.GATK4_MuTect2.somatic_annotation.vcf.gz	0551fe1e10d5fe296d244d19e769a05f	245399	released
e7fdfd3c-1f38-488f-ba6b-555723462406	118487d7-87e8-4580-ba95-950b649f1dc1.wxs.GATK4_MuTect2.aliquot.maf.gz	e71cba680eda36445e61cda866d1f6f7	163653	released
9f0f0151-99c7-45eb-849d-94481690b392	ORGANOID-PANCREATIC.21051c68-9ab1-4832-b19f-c8fca76cc55b.wxs.tumor_only.gatk4_mutect2.raw_somatic_mutation.vcf.gz	bbb8aaa8c27fc12767f9b10acca2e91d	48362	released
4435ee94-a337-4c19-9d3c-1e239e0ae002	ORGANOID-PANCREATIC.31a0ea0f-e539-45da-af89-338c090799c5.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
ff4d6095-add1-45a9-8472-37fbc01d3e96	ORGANOID-PANCREATIC.31a0ea0f-e539-45da-af89-338c090799c5.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
559ed300-0636-4602-b587-0b16f883c1ce	79520ea2-03c6-46d3-94bb-602057fe1624.wxs.GATK4_MuTect2.aliquot.maf.gz	9f5226cb9ceb30e46861690dcf9ec9c2	325405	released
94a66e9f-b27d-46aa-b35c-dba13ad16465	ORGANOID-PANCREATIC.7214aff0-ac60-48e4-939a-6983ce424928.arriba.rna_fusion.bedpe	90703863a3e8b674aa9cbc8191da910d	493	released
d3264e9e-f0eb-4b28-9313-12129a03b66e	ORGANOID-PANCREATIC.628825d1-6a3a-4e0f-a3fb-41ef0e0f70a0.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
be285b5c-93f7-4103-87ab-3165bbc3dc49	ORGANOID-PANCREATIC.628825d1-6a3a-4e0f-a3fb-41ef0e0f70a0.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
b3514ca5-6b3e-41f6-aefc-e5b1532462d3	ORGANOID-PANCREATIC.7214aff0-ac60-48e4-939a-6983ce424928.arriba.rna_fusion.tsv	fcc0dbac6a6adce1a3a3dac1ba6e4ff3	1150	released
2b3e8a13-e14b-4073-9b1a-0947d7bc99ff	bfb6a312-0f17-456b-abb2-68da98c3b5eb.wxs.aliquot_ensemble_masked.maf.gz	ffb01d9a8fe88150f18cc77b966bb924	4644	released
8758fbf9-e5a0-4819-9d89-3fb9d95976ff	ORGANOID_PANCREATIC.b28aca96-a7e9-46f5-af5f-cc13c1e49101.wxs.GATK4_MuTect2.somatic_annotation.vcf.gz	2f4008ea87836ac0573039dcc2271d6d	215862	released
cbaf917c-928d-478b-9ee6-bacb2b522e00	f1a5c800-b63c-4f06-a2cb-4ded9da05b4b.rna_seq.transcriptome.gdc_realn.bam	17ccbdb41a85768d31bc1dbaf7914aa4	8474882728	released
f2efd0c6-25e8-46d2-8b2a-d2d4ba1013f2	f1a5c800-b63c-4f06-a2cb-4ded9da05b4b.rna_seq.chimeric.gdc_realn.bam	9d9237be925b71d8a87fee5637007b90	115842353	released
691d958a-3a70-46f1-8efe-96e677259d88	6acf195c-b0e0-47ed-af66-85981ef3f7c1_wgs_gdc_realn.bam	6e027a702eef085bb31fbe6f1310f53e	239328673099	released
2443838c-2343-4fbc-8470-d9a0a8fa55cc	ORGANOID-PANCREATIC.12ac8244-46a5-4353-82f5-99d47da0589e.wxs.tumor_only.gatk4_mutect2.raw_somatic_mutation.vcf.gz	3f5ccd2a23dfa7be91c59f99935b75de	45582	released
c07757cc-9f22-4981-a551-e029d8b6c9cb	f72ea9c2-d043-40ad-9186-74d9ebc170bc_wgs_gdc_realn.bam	feb7a5d4a3585e8a5a5aa37a22278b7f	439170946073	released
2e492859-9c6f-445f-a5d2-9e9075825a67	f523259e-c688-4abf-aa4b-2d1f9f0a303c.wxs.GATK4_MuTect2.aliquot.maf.gz	1b067af831c40caa97a97c9ced111d63	146677	released
87aa842b-6010-4bd7-8edc-03f4e4d8773d	5e60dc41-077a-47c6-8f9e-1e3f69246963_wgs_gdc_realn.bam	170516e848f7821bf622df266f8ffd48	331202415678	released
e9eb8314-081c-46f5-9565-38c66c6ee054	bd51467e-6f76-4939-9ff4-abf2b28d13cb_wxs_gdc_realn.bam	bb3118d0f7ea2f6c8a72561f54efaac8	8940664097	released
50fde557-ea6c-45f3-b1c1-fe968c82c414	f1a5c800-b63c-4f06-a2cb-4ded9da05b4b.rna_seq.genomic.gdc_realn.bam	cab91f0c01f39fb984956579da3fb27c	5591409056	released
3ccbe1bb-01ff-4067-acea-27ba1883f339	17df474f-e178-4090-9411-a4845ec9d810.wxs.GATK4_MuTect2.aliquot.maf.gz	5afe435072e601d69b9037b0d7cf8ba2	258115	released
1a85ceed-c2c2-42c2-bf17-4bc105b326bc	63a9af64-12e0-4ac4-8530-d1b6fd99e7b8.wxs.aliquot_ensemble_raw.maf.gz	3ddb7ad72a9f79294b2aef749f66803c	4506	released
4ea345d1-42cb-496d-af6c-ae15544be406	ORGANOID_PANCREATIC.cc26f220-989c-4670-a137-6069ab02366d.wxs.GATK4_MuTect2.somatic_annotation.vcf.gz	611e4c45389ad553b87a2d0e08f2e698	381306	released
9c770522-07f6-4a84-8647-97e875b53b43	ORGANOID-PANCREATIC.a0e97c19-17ba-489d-a371-8eb06e3ce292.wxs.tumor_only.gatk4_mutect2.raw_somatic_mutation.vcf.gz	b0a6215b7dd72531ae861f30f8bb443f	63212	released
84ea2fc1-e364-4a5d-816d-6a34351610b2	c164413e-3265-4d1d-93d9-8b97a4059a3f_wxs_gdc_realn.bam	a442592ef023c6abffaec2691cc1c076	8916985305	released
2b508bf2-7a9c-4009-953d-8ff177916141	63a9af64-12e0-4ac4-8530-d1b6fd99e7b8.wxs.aliquot_ensemble_masked.maf.gz	cae8ba8605ecd20231cb32707086ffbc	3161	released
e625a097-9efa-4331-a9f8-628f221c8ed3	da303bd1-d450-4c0c-98be-1e86dff8b8e7_wgs_gdc_realn.bam	bd553ec921d30f6f5c3f4f85fc16fade	368106491615	released
45f936f9-0d15-4357-9b35-60ece8ff3efb	3da70705-30d1-4872-9d6a-0e72d914ec5f_wxs_gdc_realn.bam	e241e24c6781655e258320fb954d2814	8993119344	released
9f999a8e-444d-497b-a929-9736b6abd1af	2ea15be5-23c7-446b-bb77-c858555093b9_wgs_gdc_realn.bam	f923a40ef0b29fb661f812342440ba9b	216113536142	released
99c8f31c-179a-4566-b09e-1c30adf7ec48	ORGANOID-PANCREATIC.a9867e4a-d691-4b53-b015-0e64fdb64d9b.wxs.tumor_only.gatk4_mutect2.raw_somatic_mutation.vcf.gz	07949656a77b345a9f7359f3462ccef1	46245	released
634b2172-67a7-4e5f-a7c2-b81576163b25	ORGANOID_PANCREATIC.a7506f58-bc1f-4759-ab5c-cb477df02132.wxs.GATK4_MuTect2.somatic_annotation.vcf.gz	7600d237e2e7e2f7c4d9e0a8c2cd97ee	586035	released
3f0c39ea-b263-4199-a30a-0ca62f1cb209	810d41dc-fdcb-4dd8-85a6-c45fff7b04be.wxs.GATK4_MuTect2.aliquot.maf.gz	1d16d9628c39e1ec4ef3c8567ce94122	386192	released
7f5b740c-ebdd-497e-8874-589e55e7a71e	ORGANOID-PANCREATIC.94ddfff4-768e-4a52-9136-bed1d6e90b78.wxs.tumor_only.gatk4_mutect2.raw_somatic_mutation.vcf.gz	d8cb0e7fe181594d097a5add5dd434d9	81931	released
ec46cdc3-6b79-439f-abc4-1401d115fce2	6a2eac11-274b-4723-867b-c0f4335eac57_wxs_gdc_realn.bam	a908a592764a776b22f05601f5788089	9860007431	released
74e3127a-8fa4-43e9-b22c-ba49a771db27	314795f1-8dba-471a-b781-53d8369aecd0.wxs.aliquot_ensemble_raw.maf.gz	aff2712e95a17a6ac66ce70985a33f5d	9613	released
ecc5c42d-6e33-4091-8669-e4254a14a482	314795f1-8dba-471a-b781-53d8369aecd0.wxs.aliquot_ensemble_masked.maf.gz	aaab514a9f163dc63b6c3d91deb107fd	7407	released
e6efe45f-36f6-45a5-97ec-44d9995dfd86	1d5255f2-e60a-4f97-99e2-d50edbe5346f_wxs_gdc_realn.bam	f9502506063ffb8d9e97f2a3419aacf1	9317295123	released
dc24a528-7fa2-4115-8faf-c9754ec3c769	ORGANOID-PANCREATIC.7199ff5f-567a-4c3b-a295-740800c3a664.wxs.tumor_only.gatk4_mutect2.raw_somatic_mutation.vcf.gz	80fe694c531b44b6f7941ccec5a9ca25	49217	released
8c5ea57e-4d9c-4baa-a253-93a280f40f37	ORGANOID-PANCREATIC.f38a3600-28ef-43f9-bbb0-daedb643146b.wxs.tumor_only.gatk4_mutect2.raw_somatic_mutation.vcf.gz	4fa6c7553d551731487ff48119e7963e	58927	released
d877a804-83f0-4afe-84eb-9d076b709369	ORGANOID_PANCREATIC.88d8405e-8054-42c9-bcc2-232b3cc3e649.wxs.GATK4_MuTect2.somatic_annotation.vcf.gz	ba98752cefa548468e47057c2f565c8a	344443	released
47e0e415-9d3e-4d52-98a4-f89f87035c86	9c400727-104e-4901-8bfe-09b0fba3434c.wxs.aliquot_ensemble_raw.maf.gz	cb0655d28d5c16ef1de2e006a80eda22	7241	released
b01ad33b-6eec-4748-9ff1-7b8b7b586046	88eb889c-f714-4df6-8613-34fd1ecf6a22_wxs_gdc_realn.bam	41ec54ec502f8c5255ff12a25bf0fd78	9297426243	released
5ccd7411-8114-4c73-b6bb-b9b64a1b7f1d	9c400727-104e-4901-8bfe-09b0fba3434c.wxs.aliquot_ensemble_masked.maf.gz	dccf05d2c69e8a5ab8492f08a12729c2	6679	released
d3f28f57-2319-4755-b004-efe6b9ed1fa3	40880e9b-ce76-40ce-8d55-9347b2791ddd.wxs.GATK4_MuTect2.aliquot.maf.gz	8a7e49246790f2f78ed59641b1242b3d	238261	released
24e5da76-e7df-41e6-8396-7c7e5211f0f2	ORGANOID-PANCREATIC.dddcc852-1862-4182-928c-b11991d2674e.arriba.rna_fusion.tsv	9497d7e4a9bfbffc9ad5056904d88107	1923	released
